id_number,commonname,latitude,longitude
102031,orange hawkweed,48.1382,-90.92971
102036,orange hawkweed,48.13638,-90.98278
102061,orange hawkweed,47.92494,-90.78478
102062,orange hawkweed,47.84857,-90.91462
102140,spotted knapweed,48.16507,-90.88164
102141,spotted knapweed,48.07932,-90.82446
102195,common tansy,48.1473,-90.86948
102540,common tansy,48.16433,-90.88233
102541,common tansy,48.07479,-90.83675
103205,bull thistle,48.07837,-90.7659
103644,Canada thistle,48.1709,-90.88806
107102,birdsfoot trefoil,44.70143,-93.34153
107104,birdsfoot trefoil,44.70174,-93.34084
107117,Grecian foxglove,44.87264,-92.77182
110301,oxeye daisy,47.88778,-90.90378
110888,common tansy,48.07478,-90.83674
110928,spotted knapweed,48.07931,-90.82445
110930,bull thistle,48.07836,-90.7659
111068,oxeye daisy,48.13882,-90.90807
111103,common tansy,48.14729,-90.86947
111143,common tansy,48.16432,-90.88232
111145,spotted knapweed,48.16506,-90.88163
111149,Canada thistle,48.17089,-90.88805
111794,Canada thistle,48.12581,-90.96744
111795,Canada thistle,48.11707,-90.98496
111797,bull thistle,48.11365,-90.98344
112536,common St. Johnswort,47.42748,-91.9158
112562,common tansy,47.43301,-91.93421
112599,common tansy,47.43734,-91.93977
113625,bull thistle,47.60022,-92.3329
113627,Canada thistle,47.60037,-92.33294
113629,bull thistle,47.60045,-92.3425
113633,Canada thistle,47.6013,-92.32817
113641,Canada thistle,47.60165,-92.32965
113642,bull thistle,47.60173,-92.33052
113720,common tansy,47.607,-92.3534
113721,bull thistle,47.60702,-92.35331
119508,common tansy,47.66296,-91.5817
119537,Canada thistle,47.66473,-91.58256
119542,common tansy,47.66539,-91.57732
120387,spotted knapweed,47.74126,-91.30673
120388,spotted knapweed,47.74174,-91.30257
120392,Canada thistle,47.74262,-91.30641
120508,spotted knapweed,47.76338,-91.31964
120510,spotted knapweed,47.76345,-91.32042
120511,spotted knapweed,47.76347,-91.32119
120900,bull thistle,47.85772,-91.59181
121447,oxeye daisy,48.02762,-91.45787
121456,Canada thistle,48.03047,-91.43777
121457,oxeye daisy,48.03047,-91.43778
121460,Canada thistle,48.03066,-91.4395
121466,oxeye daisy,48.03474,-91.76647
121473,oxeye daisy,48.03351,-91.43564
121477,oxeye daisy,48.0348,-91.44007
121482,oxeye daisy,48.03809,-91.42317
121487,oxeye daisy,48.04592,-91.41095
121488,oxeye daisy,48.04707,-91.43464
121807,common St. Johnswort,47.71745,-91.27254
121808,common tansy,47.71678,-91.27312
121809,Canada thistle,47.71679,-91.27311
122086,cypress spurge,47.71576,-91.2706
122087,Canada thistle,47.7161,-91.26838
122442,oxeye daisy,47.90551,-91.45735
122444,Canada thistle,47.89866,-91.44845
122445,bull thistle,47.89866,-91.44846
127394,bush honeysuckles (exotic),45.73353,-92.8361
127395,spotted knapweed,45.97169,-92.61853
127396,spotted knapweed,45.97173,-92.619
127397,"common buckthorn, European buckthorn",45.73352,-92.8361
129104,"common buckthorn, European buckthorn",44.76733,-92.81037
129105,bush honeysuckles (exotic),44.76205,-92.8094
129106,"common buckthorn, European buckthorn",44.765,-92.81416
129107,"common buckthorn, European buckthorn",44.76379,-92.8121
129108,"common buckthorn, European buckthorn",44.76586,-92.81105
129109,"common buckthorn, European buckthorn",44.76473,-92.81121
129110,"common buckthorn, European buckthorn",44.76372,-92.81079
129111,"common buckthorn, European buckthorn",44.76519,-92.81079
129112,"common buckthorn, European buckthorn",44.76438,-92.80908
129113,"common buckthorn, European buckthorn",44.76726,-92.80801
129114,"common buckthorn, European buckthorn",44.76572,-92.80911
129115,bush honeysuckles (exotic),44.76808,-92.81081
129116,"common buckthorn, European buckthorn",44.76755,-92.81019
129117,"common buckthorn, European buckthorn",44.76814,-92.81136
129118,"common buckthorn, European buckthorn",44.76792,-92.81064
129119,"common buckthorn, European buckthorn",44.76423,-92.81142
129120,"common buckthorn, European buckthorn",44.76848,-92.81134
129121,"common buckthorn, European buckthorn",44.76864,-92.81108
129122,"common buckthorn, European buckthorn",44.76883,-92.81106
129123,"common buckthorn, European buckthorn",44.76771,-92.8116
129124,"common buckthorn, European buckthorn",44.76712,-92.81094
129125,"common buckthorn, European buckthorn",44.76534,-92.81127
129126,"common buckthorn, European buckthorn",44.76612,-92.81148
129127,"common buckthorn, European buckthorn",44.76294,-92.81237
129128,"common buckthorn, European buckthorn",44.76354,-92.81137
129129,"common buckthorn, European buckthorn",44.76424,-92.81159
129130,"common buckthorn, European buckthorn",44.76517,-92.81051
129131,"common buckthorn, European buckthorn",45.21675,-92.76128
129132,"common buckthorn, European buckthorn",45.21636,-92.7632
129133,"common buckthorn, European buckthorn",45.21347,-92.76208
129134,"common buckthorn, European buckthorn",45.21451,-92.76217
129135,"common buckthorn, European buckthorn",45.2153,-92.76076
129136,"common buckthorn, European buckthorn",45.21557,-92.76279
129137,"common buckthorn, European buckthorn",45.21528,-92.76205
129138,"common buckthorn, European buckthorn",45.2119,-92.76221
129139,"common buckthorn, European buckthorn",45.21322,-92.76217
129140,"common buckthorn, European buckthorn",45.21354,-92.76265
129141,"common buckthorn, European buckthorn",45.21533,-92.76214
129142,"common buckthorn, European buckthorn",45.21461,-92.76256
129143,"common buckthorn, European buckthorn",45.21484,-92.76233
129144,"common buckthorn, European buckthorn",45.21353,-92.76242
129145,"common buckthorn, European buckthorn",45.21568,-92.76277
129146,"common buckthorn, European buckthorn",45.21454,-92.76275
129147,"common buckthorn, European buckthorn",44.77,-92.81003
129148,"common buckthorn, European buckthorn",45.21477,-92.7635
129149,"common buckthorn, European buckthorn",44.76744,-92.81485
129150,"common buckthorn, European buckthorn",45.21507,-92.7635
129151,Japanese barberry,44.76714,-92.81319
129152,"common buckthorn, European buckthorn",44.76855,-92.81106
129153,"common buckthorn, European buckthorn",44.76829,-92.81274
129154,"common buckthorn, European buckthorn",44.76771,-92.8124
129155,bush honeysuckles (exotic),44.7697,-92.80776
129156,bush honeysuckles (exotic),44.76739,-92.81002
129157,"common buckthorn, European buckthorn",44.7681,-92.8101
129158,"common buckthorn, European buckthorn",44.7686,-92.81018
129159,"common buckthorn, European buckthorn",44.76893,-92.8106
129160,"common buckthorn, European buckthorn",44.76754,-92.81002
129161,"common buckthorn, European buckthorn",44.76916,-92.81067
129162,common St. Johnswort,44.76507,-92.81065
129163,"common buckthorn, European buckthorn",44.76296,-92.81129
129164,bush honeysuckles (exotic),44.76586,-92.81084
129165,"common buckthorn, European buckthorn",44.76615,-92.81129
129166,bush honeysuckles (exotic),44.76493,-92.81063
129167,"common buckthorn, European buckthorn",44.76098,-92.81149
129168,bush honeysuckles (exotic),44.76253,-92.81038
129169,"common buckthorn, European buckthorn",44.76249,-92.81059
129170,"common buckthorn, European buckthorn",44.76245,-92.81089
130846,wild parsnip,45.19099,-96.01247
130953,Canada thistle,47.33843,-91.19742
130954,common tansy,47.33863,-91.19591
130955,Canada thistle,47.33619,-91.20591
130956,Canada thistle,47.3391,-91.1939
130957,Canada thistle,47.33872,-91.19556
130958,Canada thistle,47.33888,-91.1942
130959,common tansy,47.33895,-91.19553
130960,common tansy,47.33878,-91.19431
130961,common tansy,47.33839,-91.19744
130962,Canada thistle,47.33788,-91.19805
130963,common tansy,47.33617,-91.20587
135968,Canada thistle,44.37177,-93.40892
135969,Canada thistle,44.3755,-93.40724
135970,Canada thistle,44.37503,-93.40711
145382,common tansy,46.70782,-92.20503
151954,"common viper's bugloss, blueweed",44.80946,-93.18525
151957,wild parsnip,45.35131,-93.90599
151959,wild parsnip,45.3493,-93.89767
151960,wild parsnip,45.35031,-93.90031
151962,wild parsnip,45.35263,-93.91196
151964,cutleaf teasel,44.85038,-93.05979
151965,common tansy,44.8506,-93.05977
152016,common tansy,47.31759,-94.16763
152017,common tansy,47.31928,-94.17033
152018,common tansy,47.31873,-94.16965
152019,common tansy,47.31765,-94.16856
152020,Canada thistle,47.31764,-94.16763
152021,common tansy,47.34713,-94.23957
152022,spotted knapweed,47.34727,-94.2392
152023,spotted knapweed,47.34727,-94.23769
152026,spotted knapweed,47.28731,-94.30473
152027,common tansy,47.34464,-94.24751
152028,Canada thistle,47.32066,-94.29459
152031,wild parsnip,47.284,-94.3058
152032,wild parsnip,47.35317,-94.35777
152033,wild parsnip,47.35533,-94.35831
152034,wild parsnip,47.35156,-94.35835
152035,common tansy,47.3568,-94.3587
152036,wild parsnip,47.33947,-94.36353
152037,wild parsnip,47.34967,-94.3595
152038,wild parsnip,47.33504,-94.36366
152039,Canada thistle,47.35119,-94.3587
152040,wild parsnip,47.3286,-94.36181
152041,wild parsnip,47.32732,-94.3619
152042,wild parsnip,47.32954,-94.36188
152043,wild parsnip,47.33181,-94.36242
152044,Canada thistle,47.32628,-94.36198
152045,wild parsnip,47.31353,-94.36755
152046,wild parsnip,47.31912,-94.36528
152047,Canada thistle,47.323,-94.36367
152048,wild parsnip,47.31188,-94.36797
152049,wild parsnip,47.30385,-94.37003
152050,common tansy,47.30259,-94.37608
152051,common tansy,47.3027,-94.3764
152052,wild parsnip,47.30252,-94.37012
152053,common tansy,47.30296,-94.37683
152054,wild parsnip,47.30293,-94.37681
152055,common tansy,47.2993,-94.37456
152056,common tansy,47.30048,-94.37251
152057,wild parsnip,47.30127,-94.37125
152058,wild parsnip,47.2999,-94.37379
152059,wild parsnip,47.29522,-94.37795
152060,wild parsnip,47.29244,-94.37965
152061,wild parsnip,47.29699,-94.37689
152062,wild parsnip,47.29881,-94.37505
152063,wild parsnip,47.28888,-94.38263
152064,wild parsnip,47.28802,-94.38282
152065,wild parsnip,47.29132,-94.38062
152066,wild parsnip,47.29176,-94.38039
152067,spotted knapweed,47.28802,-94.39192
152068,spotted knapweed,47.28907,-94.39184
152069,wild parsnip,47.28519,-94.38226
152070,wild parsnip,47.28749,-94.38297
152071,wild parsnip,47.27988,-94.38486
152072,wild parsnip,47.27767,-94.3867
152073,wild parsnip,47.28245,-94.38282
152074,wild parsnip,47.28725,-94.38271
152075,wild parsnip,47.27529,-94.39108
152076,wild parsnip,47.27764,-94.38779
152077,wild parsnip,47.27422,-94.39269
152078,wild parsnip,47.27728,-94.38834
152079,wild parsnip,47.27235,-94.39603
152080,wild parsnip,47.27222,-94.39644
152081,wild parsnip,47.2719,-94.39743
152082,wild parsnip,47.27385,-94.39322
152105,wild parsnip,47.26907,-94.4015
152107,wild parsnip,47.26797,-94.4055
152108,wild parsnip,47.26995,-94.40108
152110,wild parsnip,47.26794,-94.40566
152111,common tansy,47.27139,-94.40954
152113,wild parsnip,47.26337,-94.39875
152114,wild parsnip,47.26685,-94.40093
152115,wild parsnip,47.26551,-94.40049
152116,wild parsnip,47.26832,-94.40131
152117,wild parsnip,47.26279,-94.39789
152118,wild parsnip,47.26158,-94.39636
152119,wild parsnip,47.26189,-94.39669
152120,wild parsnip,47.25965,-94.39572
152121,wild parsnip,47.26054,-94.39582
152122,wild parsnip,47.25926,-94.39568
152124,wild parsnip,47.25421,-94.3952
152125,wild parsnip,47.25798,-94.39557
152126,wild parsnip,47.25644,-94.39539
152127,wild parsnip,47.2168,-94.41789
152129,wild parsnip,47.21164,-94.42518
152131,common tansy,47.56064,-94.11159
152132,common tansy,47.55984,-94.11169
152133,common tansy,47.56075,-94.11198
152134,common tansy,47.56044,-94.11222
152135,common tansy,47.55474,-94.12761
152136,common tansy,47.55236,-94.12823
152137,common tansy,47.55215,-94.12829
152138,common tansy,47.55167,-94.12856
152139,common tansy,47.55853,-94.17168
152140,common tansy,47.5531,-94.16295
152141,common tansy,47.55371,-94.16113
152142,common tansy,47.55347,-94.1615
152143,common tansy,47.57593,-94.23122
152144,common tansy,47.57763,-94.23335
152145,common tansy,47.5777,-94.23362
152146,common tansy,47.57797,-94.23417
152147,common tansy,47.57817,-94.23459
152148,common tansy,47.5788,-94.23586
152149,common tansy,47.5802,-94.23722
152150,common tansy,47.59145,-94.26527
152151,common tansy,47.58581,-94.26583
152152,common tansy,47.58537,-94.27783
152153,common tansy,47.58535,-94.28098
152154,common tansy,47.57077,-94.27688
152155,common tansy,47.56172,-94.26215
152156,common tansy,47.57902,-94.23293
152157,common tansy,47.58127,-94.22573
152158,common tansy,47.58243,-94.22266
152159,common tansy,47.58392,-94.21844
152160,common tansy,47.58444,-94.21711
152161,common tansy,47.58605,-94.21273
152162,common tansy,47.58686,-94.21051
152163,common tansy,47.58984,-94.20248
152164,common tansy,47.59027,-94.2011
152165,common tansy,47.59015,-94.20152
152166,common tansy,47.59043,-94.20074
152167,common tansy,47.59085,-94.19962
152168,common tansy,47.59349,-94.19244
152169,common tansy,47.58285,-94.18899
152170,common tansy,47.59492,-94.1886
152171,common tansy,47.5887,-94.16392
152172,common tansy,47.58846,-94.16222
152173,common tansy,47.58865,-94.16229
152174,common tansy,47.58829,-94.16203
152175,common tansy,47.58828,-94.15201
152176,spotted knapweed,47.58582,-94.13863
152177,spotted knapweed,47.5891,-94.13969
152178,spotted knapweed,47.58449,-94.13789
152179,spotted knapweed,47.58364,-94.13723
152180,spotted knapweed,47.58337,-94.13695
152181,common tansy,47.58268,-94.13533
152182,spotted knapweed,47.58216,-94.13448
152183,spotted knapweed,47.58194,-94.1338
152184,common tansy,47.58242,-94.13486
152185,common tansy,47.58262,-94.13516
152186,spotted knapweed,47.57924,-94.13385
152187,common tansy,47.57965,-94.13352
152188,spotted knapweed,47.57965,-94.1335
152189,common tansy,47.5816,-94.1333
152190,common tansy,47.5791,-94.13391
152191,common tansy,47.57828,-94.13418
152192,spotted knapweed,47.57853,-94.13409
152193,common tansy,47.56233,-94.11823
152194,common tansy,47.56818,-94.11866
152195,common tansy,47.57365,-94.11928
152196,common tansy,47.57097,-94.11044
152197,common tansy,47.57214,-94.11396
152198,common tansy,47.57063,-94.10836
152199,common tansy,47.57067,-94.10767
152200,common tansy,47.57151,-94.10508
152201,common tansy,47.5711,-94.10574
152202,common tansy,47.56912,-94.0911
152205,Canada thistle,47.19312,-94.4433
152208,wild parsnip,47.24925,-94.39261
152209,wild parsnip,47.23579,-94.3801
152210,wild parsnip,47.24971,-94.39278
152211,wild parsnip,47.25188,-94.39468
152212,wild parsnip,47.25328,-94.39491
152213,common tansy,47.25392,-94.39404
152214,wild parsnip,47.25377,-94.39473
152215,common tansy,47.25423,-94.39214
152216,common tansy,47.25433,-94.39145
152217,Canada thistle,47.25534,-94.38072
152218,common tansy,47.25452,-94.39019
152219,wild parsnip,47.25624,-94.39517
152220,wild parsnip,47.259,-94.39552
152221,wild parsnip,47.26305,-94.39804
152222,wild parsnip,47.26008,-94.39558
152223,wild parsnip,47.26419,-94.39945
152224,wild parsnip,47.26093,-94.39573
152225,wild parsnip,47.26529,-94.40018
152226,wild parsnip,47.26701,-94.40081
152227,wild parsnip,47.2679,-94.40111
152228,wild parsnip,47.26904,-94.40117
152229,wild parsnip,47.27095,-94.40004
152230,wild parsnip,47.2729,-94.39443
152231,wild parsnip,47.27325,-94.39386
152232,wild parsnip,47.27536,-94.39086
152233,wild parsnip,47.27546,-94.39032
152234,Canada thistle,47.27482,-94.39025
152235,wild parsnip,47.2827,-94.38254
152236,wild parsnip,47.27588,-94.39012
152237,wild parsnip,47.28777,-94.38266
152238,wild parsnip,47.29136,-94.38042
152239,wild parsnip,47.29079,-94.3809
152240,wild parsnip,47.28943,-94.38206
152241,wild parsnip,47.292,-94.37994
152242,wild parsnip,47.30171,-94.37059
152243,wild parsnip,47.30143,-94.3709
152244,wild parsnip,47.2938,-94.3785
152245,wild parsnip,47.30305,-94.36988
152246,wild parsnip,47.30465,-94.3698
152247,wild parsnip,47.30889,-94.36771
152248,wild parsnip,47.31032,-94.36736
152249,Canada thistle,47.31062,-94.36539
152250,common tansy,47.3106,-94.36543
152251,spiny plumeless thistle,47.31048,-94.31824
152252,wild parsnip,47.31342,-94.36755
152253,Canada thistle,47.31445,-94.36649
152254,wild parsnip,47.3112,-94.36781
152255,wild parsnip,47.31713,-94.36488
152256,wild parsnip,47.319,-94.36513
152257,Canada thistle,47.31814,-94.36503
152258,wild parsnip,47.32359,-94.36324
152259,Canada thistle,47.3235,-94.36333
152260,wild parsnip,47.32327,-94.36343
152261,wild parsnip,47.32882,-94.3617
152262,Canada thistle,47.33168,-94.36221
152263,wild parsnip,47.32721,-94.36156
152264,wild parsnip,47.33167,-94.36214
152265,spotted knapweed,47.33172,-94.36211
152266,Canada thistle,47.3332,-94.36285
152267,wild parsnip,47.33324,-94.36284
152268,Canada thistle,47.33597,-94.36388
152269,Canada thistle,47.34492,-94.36041
152270,wild parsnip,47.3352,-94.36355
152271,common tansy,47.34637,-94.35989
152272,Canada thistle,47.35101,-94.35871
152273,wild parsnip,47.35098,-94.35874
152274,wild parsnip,47.35264,-94.3577
152275,wild parsnip,47.34968,-94.35943
152276,common tansy,47.35465,-94.35803
152277,wild parsnip,47.35622,-94.35851
152278,wild parsnip,47.35872,-94.35805
152279,common tansy,47.5038,-94.4146
152280,common tansy,47.50342,-94.41405
152281,common tansy,47.50385,-94.41486
152282,common tansy,47.50368,-94.41445
152283,common tansy,47.50319,-94.41409
152284,common tansy,47.50338,-94.41407
152285,common tansy,47.50284,-94.41415
152286,common tansy,47.50858,-94.39312
152287,common tansy,47.50454,-94.39227
152288,common tansy,47.49884,-94.35449
152289,common tansy,47.5168,-94.32817
152290,common tansy,47.50884,-94.37939
152291,common tansy,47.52125,-94.32399
152292,common tansy,47.52247,-94.32314
152293,common tansy,47.52312,-94.32288
152294,common tansy,47.52342,-94.32272
152295,common tansy,47.52361,-94.32266
152296,common tansy,47.53662,-94.31823
152297,common tansy,47.53662,-94.31769
152298,common tansy,47.53677,-94.31909
152299,common tansy,47.52614,-94.32447
152300,common tansy,47.5307,-94.33993
152301,common tansy,47.52599,-94.32586
152302,common tansy,47.50172,-94.29143
152303,common tansy,47.50125,-94.29124
152304,common tansy,47.50077,-94.29118
152305,common tansy,47.50023,-94.29111
152306,common tansy,47.50006,-94.2911
152307,common tansy,47.49616,-94.28638
152308,common tansy,47.49616,-94.28621
152309,common tansy,47.4979,-94.28757
152310,common tansy,47.49605,-94.28596
152311,common tansy,47.496,-94.28584
152312,common tansy,47.49413,-94.28183
152313,common tansy,47.50206,-94.32771
152314,common tansy,47.48087,-94.33739
152315,common tansy,47.49515,-94.33505
152316,common tansy,47.42203,-94.36648
152317,common tansy,47.37559,-94.28876
152318,common tansy,47.37471,-94.28821
152319,common tansy,47.37358,-94.28764
152320,common tansy,47.37254,-94.28712
152321,common tansy,47.37234,-94.28698
152322,common tansy,47.36163,-94.35748
152323,common tansy,47.35978,-94.34127
152324,common tansy,47.41843,-91.2488
152325,common tansy,47.41846,-91.24844
152327,common tansy,47.41847,-91.24703
152330,common tansy,47.41682,-91.24629
152331,Canada thistle,47.42444,-91.23496
152332,common tansy,47.43011,-91.22778
152333,common tansy,47.43045,-91.22736
152334,common tansy,47.43245,-91.22851
152335,common tansy,47.43118,-91.22781
152336,common tansy,47.43427,-91.22709
152337,common tansy,47.43632,-91.22621
152338,common tansy,47.44626,-91.23205
152340,common tansy,47.44251,-91.22788
152341,common tansy,47.44424,-91.22982
152345,common tansy,47.45597,-91.23316
152351,common tansy,47.42371,-91.2568
152353,common tansy,47.42326,-91.25681
152354,common tansy,47.42333,-91.25682
152355,common tansy,47.42272,-91.25731
152356,common tansy,47.42357,-91.25826
152357,common tansy,47.42398,-91.25864
152358,common tansy,47.42443,-91.25889
152359,Canada thistle,47.42443,-91.25889
152360,common tansy,47.4236,-91.259
152362,common tansy,47.42422,-91.25983
152364,Canada thistle,47.43649,-91.27804
152366,common tansy,47.47646,-91.31867
152367,common tansy,47.46495,-91.3138
152368,common tansy,47.4832,-91.3197
152369,common tansy,47.49152,-91.31866
152370,common tansy,47.49117,-91.3182
152371,common tansy,47.49045,-91.31715
152372,common tansy,47.48986,-91.30285
152373,common tansy,47.50285,-91.25667
152374,common tansy,47.48971,-91.30198
152375,common tansy,47.48982,-91.29066
152377,common tansy,47.50697,-91.25307
152381,common tansy,47.51602,-91.32715
152382,common tansy,47.51604,-91.32722
152383,common tansy,47.53014,-91.34089
152384,Canada thistle,47.60291,-91.35253
152391,common tansy,47.5876,-91.22041
152392,common tansy,47.58851,-91.22192
152393,common tansy,47.59904,-91.21828
152394,spotted knapweed,47.50477,-91.42619
152395,common tansy,47.58543,-91.07407
152396,common tansy,47.58527,-91.07369
152399,common tansy,47.56865,-91.08067
152400,common tansy,47.53832,-91.079
152401,spotted knapweed,47.5391,-91.08072
152402,common tansy,47.53854,-91.0797
152403,spotted knapweed,47.53948,-91.08113
152404,common tansy,47.54124,-91.08036
152405,spotted knapweed,47.53942,-91.08104
152411,Canada thistle,47.41237,-93.80614
152412,common tansy,47.42583,-93.81586
152413,Canada thistle,47.42854,-93.81744
152414,Canada thistle,47.43101,-93.81887
152415,common tansy,47.43274,-93.81986
152416,Canada thistle,47.44736,-93.82854
152417,common tansy,47.43746,-93.82265
152418,Canada thistle,47.45881,-93.83214
152419,common tansy,47.48298,-93.83009
152420,common tansy,47.49554,-93.82864
152421,common tansy,47.48635,-93.82967
152424,common tansy,47.52836,-93.80481
152425,common tansy,47.53201,-93.79957
152426,common tansy,47.53282,-93.79838
152429,common tansy,47.54321,-93.79019
152430,common tansy,47.54321,-93.79285
152434,Canada thistle,47.54939,-93.79598
152435,common tansy,47.55478,-93.79504
152436,common tansy,47.55063,-93.79601
152437,Canada thistle,47.55307,-93.79597
152438,common tansy,47.55762,-93.77903
152439,common tansy,47.55859,-93.77709
152440,Canada thistle,47.55758,-93.78644
152441,common tansy,47.5598,-93.7754
152442,common tansy,47.56607,-93.77445
152443,common tansy,47.56255,-93.77415
152445,common tansy,47.55816,-93.7784
152446,common tansy,47.57493,-93.79215
152447,common tansy,47.5574,-93.79075
152448,Canada thistle,47.55714,-93.7914
152453,common tansy,47.57601,-93.84987
152454,common tansy,47.5717,-93.84989
152455,common tansy,47.57576,-93.84984
152456,common tansy,47.57139,-93.86301
152457,Canada thistle,47.57145,-93.8641
152458,common tansy,47.57127,-93.87026
152459,common tansy,47.57095,-93.87335
152461,Canada thistle,47.57071,-93.87613
152462,common tansy,47.57117,-93.88932
152465,common tansy,47.57529,-93.90617
152466,common tansy,47.5723,-93.89838
152467,common tansy,47.57262,-93.89924
152473,common tansy,47.58324,-93.94485
152478,common tansy,47.57149,-93.9682
152479,common tansy,47.57512,-93.98169
152481,Canada thistle,47.56823,-93.96651
152482,common tansy,47.57163,-93.96686
152483,common tansy,47.57436,-93.96436
152491,common tansy,47.57632,-93.91566
152492,common tansy,47.57465,-93.90546
152494,common tansy,47.57529,-93.90733
152499,common tansy,47.57141,-93.86825
152500,garlic mustard,44.10414,-95.69949
152501,garlic mustard,44.10191,-95.69586
152502,purple crown-vetch,44.1021,-95.69869
152503,birdsfoot trefoil,44.10228,-95.69897
154038,common tansy,47.58207,-93.18025
154039,common tansy,47.58154,-93.17499
154040,common tansy,47.58156,-93.17764
154041,common tansy,47.58155,-93.17818
154042,common tansy,47.58118,-93.17042
154043,common tansy,47.58517,-93.14875
154044,common tansy,47.5851,-93.14809
154045,common tansy,47.585,-93.14943
154046,common tansy,47.58503,-93.1466
154047,common tansy,47.58945,-93.13455
154048,common tansy,47.58945,-93.13747
154049,common tansy,47.58945,-93.13291
154050,common tansy,47.587,-93.14138
154051,common tansy,47.58945,-93.1322
154052,common tansy,47.58955,-93.13116
154053,common tansy,47.58945,-93.12717
154054,common tansy,47.58949,-93.13158
154055,common tansy,47.58561,-93.11983
154056,common tansy,47.58225,-93.11758
154058,common tansy,47.58717,-93.11755
154059,common tansy,47.58352,-93.11759
154060,common tansy,47.58683,-93.09559
154063,common tansy,47.58839,-93.09551
154064,common tansy,47.5909,-93.09561
154065,common tansy,47.59612,-93.10046
154066,common tansy,47.59583,-93.09686
154067,common tansy,47.59584,-93.09687
154069,common tansy,47.59573,-93.09657
154079,common tansy,47.60265,-93.08549
154080,common tansy,47.60291,-93.09032
154081,common tansy,47.60271,-93.08613
154083,common tansy,47.60192,-93.07618
154085,common tansy,47.60263,-93.08482
154087,common tansy,47.63325,-93.07492
154091,common tansy,47.6333,-93.07413
154092,common tansy,47.64051,-93.06905
154093,common tansy,47.63592,-93.07621
154094,common tansy,47.64034,-93.06961
154095,common tansy,47.64291,-93.06875
154096,common tansy,47.64661,-93.069
154097,common tansy,47.65051,-93.0702
154098,common tansy,47.64248,-93.06869
154103,common tansy,47.66371,-93.06773
154105,common tansy,47.66964,-93.0731
154107,common tansy,47.6755,-93.07645
154110,common tansy,47.67405,-93.07706
154112,common tansy,47.67407,-93.07769
154113,common tansy,47.67596,-93.07588
154114,common tansy,47.6742,-93.07959
154115,common tansy,47.68078,-93.08097
154116,common tansy,47.68332,-93.07968
154117,common tansy,47.69759,-93.07052
154118,common tansy,47.70604,-93.10498
154119,common tansy,47.70596,-93.10368
154120,common tansy,47.6995,-93.08185
154121,common tansy,47.69938,-93.08155
154122,common tansy,47.70418,-93.14265
154123,common tansy,47.70486,-93.14596
154124,common tansy,47.70457,-93.13641
154125,common tansy,47.70507,-93.14485
154126,common tansy,47.70227,-93.15188
154127,common tansy,47.69999,-93.17188
154128,common tansy,47.70233,-93.1534
154129,common tansy,47.69991,-93.17289
154131,common tansy,47.68836,-93.19489
154132,common tansy,47.69033,-93.19484
154133,common tansy,47.67672,-93.19527
154134,common tansy,47.67269,-93.19537
154135,common tansy,47.67402,-93.19533
154136,common tansy,47.67461,-93.19536
154137,common tansy,47.67621,-93.1953
154138,common tansy,47.6685,-93.19544
154139,common tansy,47.65331,-93.19539
154140,common tansy,47.65209,-93.19541
154141,common tansy,47.66776,-93.19547
154142,common tansy,47.65073,-93.19537
154143,common tansy,47.64775,-93.19534
154144,common tansy,47.64655,-93.19534
154145,common tansy,47.64191,-93.19514
154146,common tansy,47.63853,-93.19534
154147,common tansy,47.63497,-93.19544
154148,common tansy,47.62979,-93.1954
154149,common tansy,47.63048,-93.1954
154150,common tansy,47.62345,-93.19527
154151,common tansy,47.62216,-93.19512
154152,common tansy,47.61829,-93.19478
154153,common tansy,47.6178,-93.19478
154154,common tansy,47.6212,-93.19507
154156,common tansy,47.57721,-93.19598
154157,common tansy,47.59822,-93.19283
154158,common tansy,47.56924,-93.19267
154888,Canada thistle,46.46902,-94.24339
165179,"common buckthorn, European buckthorn",45.42713,-93.64323
167210,emerald ash borer,44.8922,-93.2958
167620,emerald ash borer,44.9925,-93.2659
167621,emerald ash borer,44.9925,-93.2658
167622,emerald ash borer,44.9924,-93.266
177816,wild parsnip,44.48603,-92.61116
177817,"common buckthorn, European buckthorn",44.47646,-92.61575
177818,"common buckthorn, European buckthorn",44.47167,-92.58985
177819,"common buckthorn, European buckthorn",44.48038,-92.57165
177820,bush honeysuckles (exotic),44.53032,-92.5209
177822,"common buckthorn, European buckthorn",44.48742,-92.57101
177827,wild parsnip,44.47766,-92.55859
177828,Canada thistle,44.47771,-92.55971
177829,spiny plumeless thistle,44.47775,-92.56055
177830,wild parsnip,44.47831,-92.56325
177831,"common buckthorn, European buckthorn",44.47772,-92.5601
177832,"common buckthorn, European buckthorn",44.47838,-92.5636
177833,Canada thistle,44.47983,-92.56686
177834,wild parsnip,44.47982,-92.56686
177835,"common buckthorn, European buckthorn",44.47995,-92.56699
177836,wild parsnip,44.48075,-92.57442
177837,"common buckthorn, European buckthorn",44.48066,-92.57491
177838,wild parsnip,44.47959,-92.57883
177839,"common buckthorn, European buckthorn",44.4791,-92.58067
177840,"common buckthorn, European buckthorn",44.47456,-92.58778
177841,wild parsnip,44.47382,-92.58772
177842,wild parsnip,44.47618,-92.58739
177843,"common buckthorn, European buckthorn",44.47705,-92.58687
177844,Canada thistle,44.47294,-92.58835
177845,wild parsnip,44.47057,-92.59261
