id_number,commonname,latitude,longitude
127333,"common buckthorn, European buckthorn",46.26648,-92.85548
127334,"common buckthorn, European buckthorn",46.26309,-92.85887
127335,bush honeysuckles (exotic),46.26129,-92.8617
145394,garlic mustard,46.80013,-92.10414
145685,garlic mustard,45.00773,-92.97263
145686,garlic mustard,45.0078,-92.97196
188696,narrowleaf bittercress,44.82483,-93.39191
188697,narrowleaf bittercress,44.82486,-93.39216
4950,garlic mustard,43.79536,-92.21336
4951,garlic mustard,43.7939,-92.21418
4952,garlic mustard,43.79485,-92.21284
4953,garlic mustard,43.79347,-92.21373
27128,wild parsnip,47.29299,-94.3791
27130,wild parsnip,47.25357,-94.39467
27133,wild parsnip,47.26953,-94.22734
27136,spotted knapweed,47.26904,-94.22733
27139,wild parsnip,47.27381,-94.48883
27143,wild parsnip,47.26279,-94.40323
27146,wild parsnip,47.24932,-94.39369
27147,common tansy,47.30708,-94.45812
27148,common tansy,47.26698,-94.22731
27149,wild parsnip,47.27326,-94.22732
27150,wild parsnip,47.25801,-94.22136
27152,wild parsnip,47.26165,-94.22465
27157,wild parsnip,47.24985,-94.39365
27158,common tansy,47.26737,-94.22738
27159,wild parsnip,47.25942,-94.22235
27160,wild parsnip,47.31892,-94.21844
27161,common tansy,47.30535,-94.21023
27163,wild parsnip,47.26721,-94.22734
27164,wild parsnip,47.26786,-94.22736
27171,common tansy,47.32548,-94.40783
27172,wild parsnip,47.28367,-94.21964
27174,wild parsnip,47.28078,-94.22333
27176,wild parsnip,47.25818,-94.39537
27178,common tansy,47.30715,-94.36888
27179,wild parsnip,47.30192,-94.45872
27181,wild parsnip,47.30334,-94.2081
27183,common tansy,47.31741,-94.45204
27187,wild parsnip,47.28795,-94.21678
27188,wild parsnip,47.25433,-94.39515
27190,common tansy,47.27718,-94.48929
27192,wild parsnip,47.29191,-94.21453
27196,common tansy,47.31998,-94.44534
27198,wild parsnip,47.2629,-94.39778
27199,common tansy,47.26954,-94.22731
27200,wild parsnip,47.31359,-94.21456
27201,spotted knapweed,47.33441,-94.21483
27202,common tansy,47.32658,-94.22258
27203,wild parsnip,47.25988,-94.39549
27205,common tansy,47.25386,-94.39399
27206,wild parsnip,47.30794,-94.21177
27207,wild parsnip,47.29962,-94.20736
27208,common tansy,47.32002,-94.44909
27210,"Bohemian knotweed, Hybrid Japanese knotweed",47.33442,-94.21484
27211,common tansy,47.3328,-94.21677
27212,wild parsnip,47.3184,-94.21764
27213,spotted knapweed,47.3323,-94.21663
27214,common tansy,47.2682,-94.40104
27216,wild parsnip,47.29752,-94.20997
27217,common tansy,47.29025,-94.21549
27219,spotted knapweed,47.33363,-94.21523
27221,common tansy,47.33434,-94.21489
27224,Siberian peashrub,47.32456,-94.41427
27225,wild parsnip,47.33213,-94.21712
27226,wild parsnip,47.32867,-94.40192
27227,wild parsnip,47.3252,-94.2219
27229,wild parsnip,47.30227,-94.20749
27231,wild parsnip,47.33997,-94.40474
27232,wild parsnip,47.26607,-94.4005
27235,wild parsnip,47.29275,-94.21434
27237,wild parsnip,47.31039,-94.36665
27238,common tansy,47.31556,-94.21571
27241,common tansy,47.33301,-94.21559
27244,common tansy,47.30093,-94.20695
27245,wild parsnip,47.29564,-94.21233
27247,wild parsnip,47.32215,-94.42187
27249,common tansy,47.31728,-94.21693
27250,common tansy,47.3048,-94.2099
87453,leafy spurge,45.94672,-95.50848
87454,leafy spurge,45.91068,-95.43565
87455,leafy spurge,45.9092,-95.41947
87456,leafy spurge,45.9072,-95.41425
87457,leafy spurge,45.94731,-95.51076
87458,purple crown-vetch,45.94883,-95.56198
87459,leafy spurge,45.91221,-95.44863
87460,leafy spurge,45.91179,-95.44509
87461,leafy spurge,45.91154,-95.44023
87462,leafy spurge,45.91461,-95.45587
87463,leafy spurge,45.9137,-95.45395
87464,leafy spurge,45.91484,-95.45677
87465,leafy spurge,45.94655,-95.50822
87466,leafy spurge,45.91562,-95.45789
87467,leafy spurge,45.93684,-95.4886
92617,yellow sweet-clover,44.90432,-94.11969
92619,yellow sweet-clover,44.90363,-94.11982
92620,Siberian elm,44.86218,-94.11025
92621,"common buckthorn, European buckthorn",44.90391,-94.11975
92622,"common buckthorn, European buckthorn",44.86214,-94.11061
92623,Canada thistle,44.85965,-94.10688
92624,smooth brome,44.90581,-94.11964
92625,yellow sweet-clover,44.85894,-94.10633
92626,Canada thistle,44.86083,-94.11133
92627,glossy buckthorn,44.86005,-94.10788
92628,yellow sweet-clover,44.90588,-94.11968
92629,Canada thistle,44.862,-94.11089
92630,smooth brome,44.86042,-94.11039
92631,"common buckthorn, European buckthorn",44.86024,-94.10805
92633,Siberian elm,44.86025,-94.10776
92634,white sweetclover,44.86039,-94.10997
92636,bull thistle,44.86138,-94.10814
92637,smooth brome,44.85983,-94.10806
92638,Canada thistle,44.86159,-94.11086
92639,Canada thistle,44.86001,-94.11116
92640,yellow sweet-clover,44.86108,-94.111
92641,creeping charlie,44.8602,-94.11156
106793,Japanese barberry,43.99829,-91.58743
125776,leafy spurge,44.8807,-93.02556
125777,leafy spurge,44.88354,-93.02239
125778,leafy spurge,44.87893,-93.02508
125779,leafy spurge,44.89345,-92.99906
125781,wild parsnip,44.87993,-93.68601
125783,oriental bittersweet,44.88023,-93.68486
125980,garlic mustard,45.10834,-93.139
127522,common mullein,46.17972,-92.83639
127523,spotted knapweed,46.17966,-92.83641
127524,birdsfoot trefoil,46.1797,-92.83635
127525,spotted knapweed,46.1702,-92.86628
130893,wild parsnip,45.35459,-95.36818
132970,garlic mustard,45.94529,-92.78372
132971,garlic mustard,45.94423,-92.77883
139241,common tansy,47.87374,-93.33568
139242,common tansy,47.87319,-93.33615
139243,common tansy,47.87228,-93.33105
139244,common tansy,47.87167,-93.33147
139245,common tansy,47.87174,-93.33136
139246,common tansy,47.87099,-93.33182
139247,orange hawkweed,47.86844,-93.33294
139248,common tansy,47.86845,-93.33257
139249,common tansy,47.86894,-93.33335
139250,common tansy,47.86872,-93.33234
139251,oxeye daisy,47.86889,-93.33235
139252,common tansy,47.86893,-93.33245
139253,common tansy,47.86956,-93.33307
139254,oxeye daisy,47.86993,-93.33353
139255,orange hawkweed,47.86986,-93.33279
139256,common tansy,47.87205,-93.34091
139257,common tansy,47.87199,-93.3397
139258,common tansy,47.87203,-93.33912
139259,common tansy,47.87234,-93.33928
139260,common tansy,47.87213,-93.33788
139261,common tansy,47.87228,-93.33735
139262,common tansy,47.87079,-93.33471
139263,common tansy,47.87019,-93.33115
139264,common tansy,47.87017,-93.33123
139265,common tansy,47.87025,-93.33098
139266,oxeye daisy,47.87161,-93.33798
139863,garlic mustard,45.03766,-93.7445
139864,garlic mustard,45.03794,-93.74417
139865,garlic mustard,45.03772,-93.73995
139866,garlic mustard,45.03756,-93.73933
139867,garlic mustard,45.03717,-93.73915
139868,garlic mustard,45.03636,-93.73856
139869,garlic mustard,45.03637,-93.73909
139870,garlic mustard,45.0354,-93.73649
139871,garlic mustard,45.03485,-93.73624
139872,garlic mustard,45.03462,-93.73732
139873,garlic mustard,45.03488,-93.73838
139874,garlic mustard,45.03466,-93.73782
169837,leafy spurge,44.87885,-93.03277
169838,greater celandine,45.29173,-93.57696
92555,dames rocket,44.83775,-94.28497
92556,bush honeysuckles (exotic),44.87847,-94.26215
92557,bush honeysuckles (exotic),44.87799,-94.25559
92558,"common buckthorn, European buckthorn",44.87861,-94.26276
92559,"common buckthorn, European buckthorn",44.8788,-94.25694
92560,"common buckthorn, European buckthorn",44.8788,-94.25694
92561,yellow sweet-clover,44.87829,-94.25886
92562,yellow sweet-clover,44.87829,-94.25886
92563,"common buckthorn, European buckthorn",44.8781,-94.25952
92564,"common buckthorn, European buckthorn",44.8781,-94.25952
92565,white sweetclover,44.83577,-94.28547
92566,Siberian elm,44.87809,-94.25917
92567,Siberian elm,44.87809,-94.25917
92568,"common buckthorn, European buckthorn",44.87872,-94.26198
92569,bush honeysuckles (exotic),44.8785,-94.25893
92570,bush honeysuckles (exotic),44.8785,-94.25893
92571,"common buckthorn, European buckthorn",44.8784,-94.26245
92572,"common buckthorn, European buckthorn",44.87805,-94.2591
92573,"common buckthorn, European buckthorn",44.87805,-94.2591
92574,Canada thistle,44.87822,-94.26251
92575,Siberian elm,44.87852,-94.25526
92576,Siberian elm,44.87852,-94.25526
92577,bush honeysuckles (exotic),44.8783,-94.26161
92578,bush honeysuckles (exotic),44.8783,-94.26161
92581,smooth brome,44.87832,-94.26198
92584,"common buckthorn, European buckthorn",44.87802,-94.26096
92585,"common buckthorn, European buckthorn",44.87802,-94.26096
92586,"common buckthorn, European buckthorn",44.87835,-94.26276
92587,bush honeysuckles (exotic),44.87854,-94.25894
92588,bush honeysuckles (exotic),44.87854,-94.25894
92589,yellow sweet-clover,44.87838,-94.26291
92591,"common buckthorn, European buckthorn",44.83786,-94.28436
92592,perennial sowthistle,44.83717,-94.285
92593,Canada thistle,44.87879,-94.25924
92594,Canada thistle,44.87879,-94.25924
92595,smooth brome,44.87864,-94.25869
92596,smooth brome,44.87864,-94.25869
92597,Canada thistle,44.87935,-94.25726
92598,Canada thistle,44.87935,-94.25726
92599,bush honeysuckles (exotic),44.83692,-94.28302
92600,glossy buckthorn,44.87889,-94.25732
92601,glossy buckthorn,44.87889,-94.25732
92602,creeping charlie,44.83766,-94.28414
92603,Siberian elm,44.83668,-94.28395
92604,yellow sweet-clover,44.83659,-94.28284
92605,"common buckthorn, European buckthorn",44.83696,-94.2827
92606,creeping charlie,44.83582,-94.28448
92607,creeping charlie,44.83582,-94.28448
92611,smooth brome,44.83633,-94.28504
92612,"common buckthorn, European buckthorn",44.83589,-94.28557
92613,"common buckthorn, European buckthorn",44.83589,-94.28557
92614,"common buckthorn, European buckthorn",44.83755,-94.28512
92615,white sweetclover,44.83651,-94.28487
92616,white sweetclover,44.83651,-94.28487
101686,garlic mustard,45.01261,-93.05928
107514,wild parsnip,44.89565,-93.00138
107515,"Japanese hedge-parsley, erect hedgeparsley",44.89548,-93.00138
107516,"Japanese hedge-parsley, erect hedgeparsley",44.89548,-93.00037
107517,"Japanese hedge-parsley, erect hedgeparsley",44.89555,-93.00018
107518,wild parsnip,44.89556,-93.00015
107520,"Japanese hedge-parsley, erect hedgeparsley",44.89544,-92.9998
107521,wild parsnip,44.89478,-92.99937
107522,wild parsnip,44.89563,-92.99965
107523,"Japanese hedge-parsley, erect hedgeparsley",44.89541,-92.99944
107524,"Japanese hedge-parsley, erect hedgeparsley",44.89509,-92.99927
107525,"Japanese hedge-parsley, erect hedgeparsley",44.89499,-92.99904
107526,"Japanese hedge-parsley, erect hedgeparsley",44.89467,-92.99888
107527,wild parsnip,44.89669,-92.9987
107528,wild parsnip,44.89677,-92.99763
107529,"Japanese hedge-parsley, erect hedgeparsley",44.89629,-93.00073
107530,common tansy,44.89448,-93.00231
107531,garlic mustard,44.89435,-93.00331
107534,"Japanese hedge-parsley, erect hedgeparsley",44.89809,-93.00676
107535,"Japanese hedge-parsley, erect hedgeparsley",44.8984,-93.00581
107536,"Japanese hedge-parsley, erect hedgeparsley",44.89683,-92.99834
107537,"Japanese hedge-parsley, erect hedgeparsley",44.89734,-92.99884
107538,"Japanese hedge-parsley, erect hedgeparsley",44.89731,-92.99773
107539,wild parsnip,44.89752,-92.9978
107541,wild parsnip,44.89738,-92.99761
107542,wild parsnip,44.89747,-92.99766
107543,wild parsnip,44.89548,-93.00352
107544,"Japanese hedge-parsley, erect hedgeparsley",44.89572,-93.00351
107545,"Japanese hedge-parsley, erect hedgeparsley",44.89574,-93.00346
107546,"Japanese hedge-parsley, erect hedgeparsley",44.89618,-93.00509
107547,"Japanese hedge-parsley, erect hedgeparsley",44.89664,-93.00504
107548,"Japanese hedge-parsley, erect hedgeparsley",44.89764,-93.00429
107549,"Japanese hedge-parsley, erect hedgeparsley",44.89483,-92.99992
107550,"Japanese hedge-parsley, erect hedgeparsley",44.8984,-93.00521
107551,"Japanese hedge-parsley, erect hedgeparsley",44.89911,-93.00501
107552,"Japanese hedge-parsley, erect hedgeparsley",44.89936,-93.00489
107553,wild parsnip,44.89688,-92.99973
107554,wild parsnip,44.89667,-92.99937
107555,"Japanese hedge-parsley, erect hedgeparsley",44.89667,-92.99937
107556,"Japanese hedge-parsley, erect hedgeparsley",44.89674,-92.99921
107557,"Japanese hedge-parsley, erect hedgeparsley",44.89736,-93.00018
107558,"Japanese hedge-parsley, erect hedgeparsley",44.89682,-92.99905
107560,oriental bittersweet,44.89669,-92.99869
107561,wild parsnip,44.89696,-92.99863
107562,"Japanese hedge-parsley, erect hedgeparsley",44.897,-92.99857
125780,Japanese barberry,44.84961,-93.39352
126137,Japanese knotweed,45.08436,-93.00318
126458,leafy spurge,45.05211,-95.84584
126459,"Queen Anne's lace, wild carrot",45.09127,-95.95372
126460,leafy spurge,45.05274,-95.85777
126461,leafy spurge,45.05922,-95.85308
126462,Russian olive,45.09086,-95.956
126463,"common buckthorn, European buckthorn",45.09402,-95.95928
126464,purple crown-vetch,45.09211,-95.95833
126465,birdsfoot trefoil,45.0937,-95.95559
126466,purple crown-vetch,45.07546,-95.81226
126467,"musk thistle, nodding thistle",45.07585,-95.81393
126468,"Queen Anne's lace, wild carrot",45.05928,-95.85334
126469,Russian olive,45.04023,-95.88028
126470,Canada thistle,45.04111,-95.87867
127526,common tansy,45.95194,-92.56987
127527,spotted knapweed,45.95076,-92.56794
127528,Amur maple,45.95085,-92.56816
128991,common tansy,46.6703,-92.34815
128992,bush honeysuckles (exotic),46.67009,-92.34743
128993,bush honeysuckles (exotic),46.66823,-92.35365
128994,common tansy,46.66682,-92.35366
128995,Canada thistle,46.6654,-92.3531
128996,bush honeysuckles (exotic),46.66838,-92.35402
128997,bush honeysuckles (exotic),46.66557,-92.35269
128998,bush honeysuckles (exotic),46.66832,-92.35279
129481,common tansy,46.88381,-91.97481
129482,bush honeysuckles (exotic),46.88413,-91.97882
129483,common tansy,46.88365,-91.97501
129484,common tansy,46.88349,-91.97538
129485,common tansy,46.88322,-91.97597
129486,common tansy,46.88303,-91.97644
129487,common tansy,46.88413,-91.9739
129488,common tansy,46.88281,-91.97682
129489,common tansy,46.88228,-91.97795
129490,common tansy,46.88554,-91.97386
129491,bush honeysuckles (exotic),46.88475,-91.97957
129492,common tansy,46.88568,-91.97434
129493,common tansy,46.71865,-92.03745
129494,common tansy,46.88559,-91.97544
129495,bull thistle,46.88193,-91.9791
129496,common tansy,46.8858,-91.97676
129497,Canada thistle,46.71914,-92.03794
129498,common tansy,46.88608,-91.97707
129499,common tansy,46.88717,-91.9784
129500,bush honeysuckles (exotic),46.88372,-91.97933
129501,common tansy,46.8876,-91.97881
129502,common tansy,46.88537,-91.97642
129503,bull thistle,46.88362,-91.97493
129504,"common buckthorn, European buckthorn",46.88447,-91.97361
129505,common tansy,46.88152,-91.98388
129506,Canada thistle,46.71735,-92.03715
129507,bush honeysuckles (exotic),46.88227,-91.97864
129508,common tansy,46.88427,-91.97371
129509,bush honeysuckles (exotic),46.88551,-91.97376
129510,bull thistle,46.88382,-91.97486
129511,Canada thistle,46.88052,-91.98257
129512,common tansy,46.88145,-91.98006
129513,bull thistle,46.71653,-92.03531
129514,common tansy,46.71576,-92.03503
129515,bush honeysuckles (exotic),46.8876,-91.98013
129516,spotted knapweed,46.71729,-92.03725
129517,spotted knapweed,46.71729,-92.03725
129518,common tansy,46.71553,-92.03497
129519,bull thistle,46.88177,-91.97923
129520,common tansy,46.87991,-91.98367
129521,"common buckthorn, European buckthorn",46.88088,-91.9815
129522,common tansy,46.88038,-91.98249
129523,common tansy,46.88056,-91.98218
129524,common tansy,46.71524,-92.03538
129525,common tansy,46.71524,-92.03538
129526,common tansy,46.71563,-92.03544
129527,bull thistle,46.88122,-91.98047
129528,"common buckthorn, European buckthorn",46.88046,-91.98224
129529,bull thistle,46.88271,-91.97727
129530,Canada thistle,46.71721,-92.03697
129531,common tansy,46.71614,-92.03613
129532,common tansy,46.71614,-92.03613
129533,common tansy,46.71626,-92.03511
129534,common tansy,46.71788,-92.03646
129535,bush honeysuckles (exotic),46.88733,-91.97984
129536,bull thistle,46.88372,-91.97504
129537,bush honeysuckles (exotic),46.88579,-91.97896
129538,common tansy,46.71714,-92.03678
129539,common tansy,46.71723,-92.03682
129540,bush honeysuckles (exotic),46.88566,-91.9795
129541,bush honeysuckles (exotic),46.88502,-91.97954
129542,common tansy,46.71722,-92.03705
129543,common tansy,46.88157,-91.97957
129544,common tansy,46.88207,-91.97843
129545,common tansy,46.88099,-91.98084
129546,common tansy,46.88128,-91.98047
129547,common tansy,46.71598,-92.03522
129548,common tansy,46.88201,-91.97874
129549,common tansy,46.88175,-91.97935
129550,Canada thistle,46.88156,-91.97938
129551,common tansy,46.71733,-92.03714
129552,common tansy,46.71723,-92.0372
129553,common tansy,46.71723,-92.0372
129554,common tansy,46.88052,-91.98204
129555,common tansy,46.88069,-91.98154
129556,common tansy,46.88634,-91.97739
129557,common tansy,46.88682,-91.97785
132972,garlic mustard,46.1398,-92.86018
139267,common tansy,47.39833,-93.61105
139268,common tansy,47.39988,-93.61539
139269,oxeye daisy,47.39981,-93.61532
139270,common tansy,47.3989,-93.6149
139271,common tansy,47.39855,-93.61462
139272,oxeye daisy,47.39771,-93.61428
139273,common tansy,47.39759,-93.61426
139274,common tansy,47.39701,-93.61431
139275,common tansy,47.39652,-93.61449
139276,Canada thistle,47.40433,-93.62046
139277,oxeye daisy,47.40512,-93.62372
139278,common tansy,47.40519,-93.62557
139279,Canada thistle,47.40524,-93.62522
139280,oxeye daisy,47.40378,-93.62437
145687,leafy spurge,44.03495,-91.72007
145688,Japanese barberry,44.04207,-91.69359
169839,burnet-saxifrage,45.14756,-93.44226
169940,leafy spurge,45.54482,-93.23291
170056,narrowleaf bittercress,44.83294,-93.36315
170059,Japanese knotweed,44.04766,-91.69612
106694,wild parsnip,45.17396,-93.44963
106695,wild parsnip,45.17407,-93.45068
106696,wild parsnip,45.17436,-93.44969
106697,wild parsnip,45.17446,-93.45001
106698,wild parsnip,45.1743,-93.44991
125784,"common buckthorn, European buckthorn",44.81258,-93.14207
126414,wild parsnip,45.07792,-95.29016
127529,Siberian peashrub,45.94969,-92.57411
129558,bush honeysuckles (exotic),46.88062,-91.98039
129559,Canada thistle,46.88173,-91.96819
129560,bush honeysuckles (exotic),46.8856,-91.97063
129561,bush honeysuckles (exotic),46.88057,-91.97379
129562,"common buckthorn, European buckthorn",46.88008,-91.97414
129563,"common buckthorn, European buckthorn",46.88372,-91.97283
129564,bull thistle,46.88103,-91.96947
129565,bush honeysuckles (exotic),46.87976,-91.97455
129566,bush honeysuckles (exotic),46.88455,-91.97128
129567,bush honeysuckles (exotic),46.88328,-91.97315
129568,"common buckthorn, European buckthorn",46.87974,-91.97355
129569,bush honeysuckles (exotic),46.88031,-91.97601
129570,bush honeysuckles (exotic),46.8804,-91.97607
129571,"common buckthorn, European buckthorn",46.88264,-91.97338
129572,"common buckthorn, European buckthorn",46.88321,-91.97287
129573,bush honeysuckles (exotic),46.8848,-91.97033
129574,bush honeysuckles (exotic),46.88129,-91.98392
129575,bush honeysuckles (exotic),46.8805,-91.97562
129576,bush honeysuckles (exotic),46.88086,-91.97322
129577,"common buckthorn, European buckthorn",46.88052,-91.97461
129578,bush honeysuckles (exotic),46.88087,-91.9751
129579,bush honeysuckles (exotic),46.88603,-91.96878
129580,bush honeysuckles (exotic),46.88015,-91.97661
129581,"common buckthorn, European buckthorn",46.88031,-91.9814
129582,bush honeysuckles (exotic),46.8805,-91.97539
129583,bush honeysuckles (exotic),46.88025,-91.97527
129584,bush honeysuckles (exotic),46.88159,-91.97684
129585,bush honeysuckles (exotic),46.88084,-91.97493
129586,"common buckthorn, European buckthorn",46.88039,-91.97449
129587,"common buckthorn, European buckthorn",46.88106,-91.9745
129588,"common buckthorn, European buckthorn",46.88026,-91.97444
129589,bush honeysuckles (exotic),46.88152,-91.97569
129590,bush honeysuckles (exotic),46.88261,-91.97547
129591,bush honeysuckles (exotic),46.88464,-91.97086
129592,"common buckthorn, European buckthorn",46.88085,-91.97356
129593,"common buckthorn, European buckthorn",46.88109,-91.97238
129594,"common buckthorn, European buckthorn",46.88083,-91.97106
129595,"common buckthorn, European buckthorn",46.88046,-91.97074
129596,"common buckthorn, European buckthorn",46.88158,-91.96828
129597,"common buckthorn, European buckthorn",46.8815,-91.96852
129598,"common buckthorn, European buckthorn",46.88564,-91.96813
129599,bush honeysuckles (exotic),46.88401,-91.97158
129600,"common buckthorn, European buckthorn",46.88608,-91.96878
129601,"common buckthorn, European buckthorn",46.88045,-91.98
129602,"common buckthorn, European buckthorn",46.8808,-91.97444
129603,bush honeysuckles (exotic),46.88251,-91.97475
129604,bush honeysuckles (exotic),46.88388,-91.97418
129605,bush honeysuckles (exotic),46.88644,-91.96849
129606,bush honeysuckles (exotic),46.88257,-91.96847
129607,bull thistle,46.88176,-91.96811
129608,bush honeysuckles (exotic),46.88357,-91.97422
129609,bush honeysuckles (exotic),46.88038,-91.97465
129610,"common buckthorn, European buckthorn",46.88621,-91.96894
129611,bush honeysuckles (exotic),46.88356,-91.97461
129612,bush honeysuckles (exotic),46.88057,-91.97447
129613,bush honeysuckles (exotic),46.88342,-91.96843
129614,bush honeysuckles (exotic),46.88142,-91.98351
129615,"common buckthorn, European buckthorn",46.88385,-91.97162
129616,bush honeysuckles (exotic),46.88068,-91.97854
129617,bush honeysuckles (exotic),46.8806,-91.9745
129618,bush honeysuckles (exotic),46.8861,-91.96888
129619,bush honeysuckles (exotic),46.88551,-91.96995
129620,bush honeysuckles (exotic),46.88027,-91.98097
129621,bush honeysuckles (exotic),46.88381,-91.96881
129622,bush honeysuckles (exotic),46.88038,-91.97516
129623,common tansy,46.88441,-91.97079
129624,"common buckthorn, European buckthorn",46.88061,-91.97076
129625,bush honeysuckles (exotic),46.88144,-91.97367
129626,Canada thistle,46.88405,-91.97355
130764,wild parsnip,45.18061,-95.69597
145689,greater celandine,44.9313,-93.13727
147625,narrowleaf bittercress,44.90555,-93.49989
170054,emerald ash borer,46.83148,-92.07869
170055,narrowleaf bittercress,44.84205,-93.33976
170058,common tansy,44.03317,-91.68561
170096,common tansy,46.28208,-93.85358
170097,common tansy,46.28222,-93.85342
170102,common tansy,46.28154,-93.85392
176121,Japanese barberry,44.83716,-93.36687
177575,Russian olive,45.57208,-96.7968
179170,houndstongue,44.03201,-91.68562
81335,common tansy,47.19921,-95.16109
83395,bush honeysuckles (exotic),44.11676,-92.17552
83396,bush honeysuckles (exotic),44.112,-92.17157
83397,bush honeysuckles (exotic),44.11186,-92.17071
83398,Canada thistle,44.11198,-92.17054
83399,bush honeysuckles (exotic),44.11521,-92.1765
87451,"common buckthorn, European buckthorn",45.30675,-94.1591
87452,common tansy,45.41043,-94.24259
112299,leafy spurge,47.3576,-91.87704
130765,wild parsnip,45.35808,-95.36707
130766,wild parsnip,45.18058,-95.69591
130767,wild parsnip,45.35104,-95.36815
139281,common tansy,47.40403,-93.62283
145690,oriental bittersweet,44.954,-93.28557
145691,leafy spurge,44.80925,-93.55538
145692,leafy spurge,44.80987,-93.55632
170091,greater celandine,44.91479,-93.20974
170098,Morrow's honeysuckle,46.28226,-93.85342
170099,"common buckthorn, European buckthorn",46.28241,-93.85374
170103,common lilac,46.2822,-93.85351
176933,"cheatgrass, downy brome",44.17606,-94.12456
188358,Japanese barberry,44.94671,-93.30567
26702,garlic mustard,43.89145,-92.33652
26706,garlic mustard,43.81384,-91.76176
26707,garlic mustard,43.89142,-92.33481
26708,wild parsnip,43.91144,-92.33211
26714,wild parsnip,43.91426,-92.33086
26721,wild parsnip,43.91998,-92.33591
26724,common tansy,43.5252,-91.34754
26725,wild parsnip,43.91633,-92.3312
26729,wild parsnip,43.91739,-92.33246
26731,wild parsnip,43.90337,-92.33575
26732,wild parsnip,43.9204,-92.36272
26737,wild parsnip,43.91828,-92.33368
26744,wild parsnip,43.90893,-92.33634
26748,wild parsnip,43.90551,-92.33716
26759,wild parsnip,43.90294,-92.33539
26767,wild parsnip,43.89517,-92.33372
26768,wild parsnip,43.88162,-92.40482
26770,wild parsnip,43.8814,-92.40688
26773,wild parsnip,43.90171,-92.3348
26775,wild parsnip,43.90147,-92.33455
26782,wild parsnip,43.89687,-92.33414
26797,wild parsnip,43.89977,-92.33467
26800,wild parsnip,43.89675,-92.33419
26801,wild parsnip,43.89357,-92.32846
26804,wild parsnip,43.89143,-92.33732
26830,wild parsnip,43.88069,-92.40648
26832,wild parsnip,43.89013,-92.33016
26843,wild parsnip,43.81783,-91.66839
26846,wild parsnip,43.88071,-92.41467
26851,bush honeysuckles (exotic),43.88073,-92.41371
26857,wild parsnip,43.88074,-92.41042
26858,wild parsnip,43.88724,-92.31847
26860,wild parsnip,43.88941,-92.32921
26867,wild parsnip,43.88751,-92.32833
26877,wild parsnip,43.88971,-92.31839
26881,wild parsnip,43.89466,-92.32846
26882,wild parsnip,43.89333,-92.32837
26884,wild parsnip,43.88997,-92.39329
26895,wild parsnip,43.89064,-92.31855
26898,wild parsnip,43.80704,-91.69168
26900,wild parsnip,43.89222,-92.32835
26904,wild parsnip,43.89123,-92.32831
26917,wild parsnip,43.89026,-92.33019
26921,wild parsnip,43.8937,-92.33317
26925,wild parsnip,43.897,-92.33431
26946,wild parsnip,43.90206,-92.33465
26953,wild parsnip,43.90689,-92.33765
26959,wild parsnip,43.9053,-92.33687
26961,bush honeysuckles (exotic),43.8139,-91.75992
26965,wild parsnip,43.90959,-92.33495
26971,wild parsnip,43.9109,-92.33272
26977,bush honeysuckles (exotic),43.81429,-91.74134
26982,wild parsnip,43.88917,-92.36327
26985,"common buckthorn, European buckthorn",43.81428,-91.74134
27005,wild parsnip,43.90003,-92.36317
27007,wild parsnip,43.52411,-91.38232
27013,wild parsnip,43.90209,-92.36203
27016,wild parsnip,43.90494,-92.35817
27017,wild parsnip,43.80688,-91.74048
27018,bush honeysuckles (exotic),43.90955,-92.35716
27025,wild parsnip,43.90955,-92.35283
27027,wild parsnip,43.90944,-92.35129
27034,bush honeysuckles (exotic),43.90929,-92.34664
27045,wild parsnip,43.91031,-92.34173
27049,wild parsnip,43.90956,-92.3456
27052,wild parsnip,43.90926,-92.35251
27053,spotted knapweed,43.51938,-91.38605
27055,wild parsnip,43.5186,-91.38236
27056,bush honeysuckles (exotic),43.90946,-92.35236
27058,wild parsnip,43.91027,-92.34069
27061,wild parsnip,43.92026,-92.36269
27062,wild parsnip,43.91057,-92.35824
27068,wild parsnip,43.91521,-92.36072
27071,wild parsnip,43.80709,-91.7416
27080,wild parsnip,43.80413,-91.70095
27081,wild parsnip,43.5194,-91.38369
27082,bush honeysuckles (exotic),43.90984,-92.35836
27085,wild parsnip,43.80373,-91.70088
27093,wild parsnip,43.89137,-92.36328
27094,wild parsnip,43.80816,-91.69786
27095,wild parsnip,43.90386,-92.3583
27096,wild parsnip,43.89971,-92.36334
27105,wild parsnip,43.88602,-92.39328
27107,bush honeysuckles (exotic),43.88754,-92.39331
27109,wild parsnip,43.88058,-92.42217
27120,bush honeysuckles (exotic),43.88071,-92.40704
27121,wild parsnip,43.89008,-92.31849
81325,garlic mustard,44.35596,-93.10112
81326,leafy spurge,45.54282,-95.53154
81327,garlic mustard,44.35319,-93.10222
81328,garlic mustard,44.35618,-93.10174
81329,garlic mustard,44.35332,-93.10187
81330,spotted knapweed,45.52799,-95.52991
81331,garlic mustard,44.35635,-93.10082
81332,garlic mustard,44.35634,-93.10113
81333,garlic mustard,44.35506,-93.1019
81334,garlic mustard,44.35412,-93.10122
90843,spotted knapweed,48.0064,-96.30538
90844,bull thistle,46.00724,-94.30132
90845,spotted knapweed,47.99497,-96.28873
90846,Canada thistle,46.00614,-94.29661
